Site,Point.ID,Date,Survey.number,Species - Scientific Name,Species - 4-letter Code,Count,Distance,Detected By,,,,,,,,,
Toa Alta,2092-2,03/04/18,3,Quiscalus niger,GAGR,2,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,3,Tyrannus dominicensis,GRAK,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,3,Coereba flaveola,BANA,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,3,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,3,Mimus polyglottos,NOMO,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,3,Turdus plumbeus,RLTH,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,3,Zenaida asiatica,WWDO,1,0-10,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,4,Mimus polyglottos,NOMO,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,4,Loxigilla portoricensis,PRBU,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,4,Zenaida asiatica,WWDO,2,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,4,Quiscalus niger,GAGR,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,4,Todus mexicanus,PRTO,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,4,Tyrannus dominicensis,GRAK,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,4,Coereba flaveola,BANA,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,4,Vireo altiloquus,BWVI,2,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,4,Vireo altiloquus,BWVI,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,4,Todus mexicanus,PRTO,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,4,Turdus plumbeus,RLTH,2,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-2,03/04/18,4,Coereba flaveola,BANA,1,0-10,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,1,Myiarchus antillarum,PRFL,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,1,Quiscalus niger,GAGR,9,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,1,Icterus portoricensis,PROR,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,1,Tyrannus dominicensis,GRAK,2,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,1,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,1,Patagioenas squamosa,SNPI,1,26-50,Sight (Visto),,,,,,,,,
Toa Alta,2092-3,03/04/18,1,Zenaida asiatica,WWDO,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,1,Quiscalus niger,GAGR,3,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,2,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,2,Tyrannus caudifasciatus,LOKI,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,2,Tyrannus dominicensis,GRAK,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,2,Quiscalus niger,GAGR,6,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,2,Zenaida asiatica,WWDO,1,26-50,Sight (Visto),,,,,,,,,
Toa Alta,2092-3,03/04/18,2,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,2,Mimus polyglottos,NOMO,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,2,Quiscalus niger,GAGR,5,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,2,Zenaida asiatica,WWDO,1,11-25,Sight (Visto),,,,,,,,,
Toa Alta,2092-3,03/04/18,3,Vireo altiloquus,BWVI,2,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,3,Coereba flaveola,BANA,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,3,Zenaida asiatica,WWDO,3,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,3,Quiscalus niger,GAGR,9,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,3,Icterus portoricensis,PROR,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,3,Tyrannus dominicensis,GRAK,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,3,Mimus polyglottos,NOMO,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,3,Crotophaga ani,SBAN,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,3,Zenaida asiatica,WWDO,1,11-25,Sight (Visto),,,,,,,,,
Toa Alta,2092-3,03/04/18,3,Tyrannus dominicensis,GRAK,2,0-10,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,4,Vireo altiloquus,BWVI,2,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,4,Tyrannus dominicensis,GRAK,2,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,4,Mimus polyglottos,NOMO,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,4,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,4,Zenaida aurita,ZEND,2,26-50,Sight (Visto),,,,,,,,,
Toa Alta,2092-3,03/04/18,4,Mimus polyglottos,NOMO,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,4,Icterus portoricensis,PROR,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,4,Falco sparverius,AMKE,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,4,Tyrannus dominicensis,GRAK,2,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,4,Quiscalus niger,GAGR,9,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-3,03/04/18,4,Zenaida asiatica,WWDO,3,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,1,Vireo altiloquus,BWVI,2,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,1,Tyrannus dominicensis,GRAK,2,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,1,Zenaida aurita,ZEND,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,1,Todus mexicanus,PRTO,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,1,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,1,Zenaida asiatica,WWDO,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,1,Tyrannus dominicensis,GRAK,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,1,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,1,Zenaida asiatica,WWDO,1,11-25,Sight (Visto),,,,,,,,,
Toa Alta,2092-4,03/04/18,1,Patagioenas squamosa,SNPI,1,11-25,Sight (Visto),,,,,,,,,
Toa Alta,2092-4,03/04/18,2,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,2,Tyrannus dominicensis,GRAK,3,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,2,Zenaida aurita,ZEND,2,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,2,Tyrannus dominicensis,GRAK,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,2,Coereba flaveola,BANA,2,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,2,Vireo latimeri,PRVI,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,2,Patagioenas leucocephala,WCPI,2,11-25,Sight (Visto),,,,,,,,,
Toa Alta,2092-4,03/04/18,2,Zenaida asiatica,WWDO,1,11-25,Sight (Visto),,,,,,,,,
Toa Alta,2092-4,03/04/18,2,Zenaida asiatica,WWDO,1,0-10,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,2,Zenaida asiatica,WWDO,2,0-10,Sight (Visto),,,,,,,,,
Toa Alta,2092-4,03/04/18,3,Melanerpes portoricensis,PRWO,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,3,Vireo latimeri,PRVI,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,3,Coereba flaveola,BANA,2,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,3,Zenaida asiatica,WWDO,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,3,Zenaida asiatica,WWDO,1,11-25,Sight (Visto),,,,,,,,,
Toa Alta,2092-4,03/04/18,3,Patagioenas leucocephala,WCPI,2,11-25,Sight (Visto),,,,,,,,,
Toa Alta,2092-4,03/04/18,4,Tyrannus dominicensis,GRAK,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,4,Melanerpes portoricensis,PRWO,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,4,Vireo altiloquus,BWVI,4,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,4,Vireo latimeri,PRVI,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,4,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,4,Myiarchus antillarum,PRFL,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-4,03/04/18,4,Patagioenas leucocephala,WCPI,1,11-25,Sight (Visto),,,,,,,,,
Toa Alta,2092-4,03/04/18,4,Zenaida asiatica,WWDO,1,11-25,Sight (Visto),,,,,,,,,
Toa Alta,2092-5,03/04/18,1,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,1,Tyrannus dominicensis,GRAK,2,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,1,Tyrannus dominicensis,GRAK,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,1,Zenaida aurita,ZEND,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,1,Patagioenas leucocephala,WCPI,1,11-25,Sight (Visto),,,,,,,,,
Toa Alta,2092-5,03/04/18,1,Zenaida asiatica,WWDO,1,11-25,Sight (Visto),,,,,,,,,
Toa Alta,2092-5,03/04/18,2,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,2,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,2,Myiarchus antillarum,PRFL,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,2,Patagioenas leucocephala,WCPI,1,26-50,Sound (Canto),MOVE,,,,,,,,
Toa Alta,2092-5,03/04/18,2,Tyrannus dominicensis,GRAK,3,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,2,Margarops fuscatus,PETH,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,2,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,2,Zenaida asiatica,WWDO,1,0-10,Sight (Visto),,,,,,,,,
Toa Alta,2092-5,03/04/18,3,Icterus portoricensis,PROR,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,3,Myiarchus antillarum,PRFL,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,3,Tyrannus dominicensis,GRAK,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,3,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,3,Vireo altiloquus,BWVI,2,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,3,Coereba flaveola,BANA,3,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,3,Tyrannus dominicensis,GRAK,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,3,Zenaida asiatica,WWDO,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,3,Icterus portoricensis,PROR,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,3,Zenaida asiatica,WWDO,1,0-10,Sight (Visto),,,,,,,,,
Toa Alta,2092-5,03/04/18,4,Margarops fuscatus,PETH,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,4,Vireo altiloquus,BWVI,2,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,4,Loxigilla portoricensis,PRBU,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,4,Setophaga adelaidae,ADWA,1,26-50,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,4,Zenaida asiatica,WWDO,1,26-50,Sight (Visto),,,,,,,,,
Toa Alta,2092-5,03/04/18,4,Turdus plumbeus,RLTH,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,4,Todus mexicanus,PRTO,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,4,Molothrus bonariensis,SHCO,1,11-25,Sound (Canto),,,,,,,,,
Toa Alta,2092-5,03/04/18,4,Zenaida asiatica,WWDO,1,11-25,Sight (Visto),,,,,,,,,
Toa Alta,2092-5,03/04/18,4,Coereba flaveola,BANA,1,0-10,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,1,Vireo altiloquus,BWVI,3,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,1,Patagioenas squamosa,SNPI,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,1,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,1,Margarops fuscatus,PETH,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,1,Tyrannus dominicensis,GRAK,2,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,1,#N/A,,1,26-50,Sound (Canto),UNWA,,,,,,,,
Orocovis IX,5857-1,03/05/18,1,Vireo altiloquus,BWVI,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,1,Spindalis portoricensis,PRSP,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,1,Margarops fuscatus,PETH,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,1,Zenaida asiatica,WWDO,2,11-25,Sight (Visto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,1,Vireo altiloquus,BWVI,1,0-10,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,1,Coereba flaveola,BANA,2,0-10,Sight (Visto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,2,Coereba flaveola,BANA,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,2,Vireo altiloquus,BWVI,3,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,2,Zenaida asiatica,WWDO,3,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,2,Turdus plumbeus,RLTH,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,2,Zenaida aurita,ZEND,1,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,2,Tyrannus dominicensis,GRAK,2,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,2,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,3,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,3,Geothlypis formosa,KEWA,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,3,Melanerpes portoricensis,PRWO,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,3,Turdus plumbeus,RLTH,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,3,Vireo altiloquus,BWVI,2,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,3,Zenaida asiatica,WWDO,1,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,3,Zenaida aurita,ZEND,1,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,3,Coereba flaveola,BANA,2,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,4,Zenaida asiatica,WWDO,2,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,4,Melanerpes portoricensis,PRWO,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,4,Vireo altiloquus,BWVI,3,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,4,Mimus polyglottos,NOMO,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,4,Margarops fuscatus,PETH,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,4,Turdus plumbeus,RLTH,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,4,Melanerpes portoricensis,PRWO,1,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,4,Icterus portoricensis,PROR,1,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,4,Spindalis portoricensis,PRSP,1,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,4,Zenaida aurita,ZEND,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-1,03/05/18,,Melanerpes portoricensis,PRWO,,Fly-over/Volandos,,,,,,,,,,
Orocovis IX,5857-1,03/05/18,,Molothrus bonariensis,SHCO,,Fly-over/Volandos,,,,,,,,,,
Orocovis IX,5857-2,03/05/18,1,Coereba flaveola,BANA,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-2,03/05/18,1,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-2,03/05/18,1,Zenaida asiatica,WWDO,3,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-2,03/05/18,1,Zenaida asiatica,WWDO,1,11-25,Sight (Visto),,,,,,,,,
Orocovis IX,5857-2,03/05/18,2,Spindalis portoricensis,PRSP,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-2,03/05/18,2,Zenaida asiatica,WWDO,1,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-2,03/05/18,3,Spindalis portoricensis,PRSP,2,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-2,03/05/18,3,Tyrannus dominicensis,GRAK,2,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-2,03/05/18,3,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-2,03/05/18,3,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-2,03/05/18,4,Zenaida asiatica,WWDO,1,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-2,03/05/18,4,Tyrannus dominicensis,GRAK,1,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-2,03/05/18,4,Tyrannus dominicensis,GRAK,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-2,03/05/18,4,Spindalis portoricensis,PRSP,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,1,Zenaida aurita,ZEND,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,1,Margarops fuscatus,PETH,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,1,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,1,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,1,Setophaga americana,NOPA,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,1,Icterus portoricensis,PROR,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,1,Zenaida asiatica,WWDO,2,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,1,Melanerpes portoricensis,PRWO,3,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,1,Zenaida asiatica,WWDO,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,1,Margarops fuscatus,PETH,1,11-25,Sight (Visto),MOVE,,,,,,,,
Orocovis IX,5857-3,03/05/18,1,Icterus portoricensis,PROR,1,11-25,Sight (Visto),MOVE,,,,,,,,
Orocovis IX,5857-3,03/05/18,2,Vireo altiloquus,BWVI,2,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,2,Zenaida asiatica,WWDO,2,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,2,Tyrannus dominicensis,GRAK,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,2,Zenaida aurita,ZEND,1,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,2,Margarops fuscatus,PETH,1,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,2,Todus mexicanus,PRTO,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,3,Zenaida asiatica,WWDO,2,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,3,Turdus plumbeus,RLTH,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,3,Icterus portoricensis,PROR,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,3,Tyrannus dominicensis,GRAK,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,3,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,3,Molothrus bonariensis,SHCO,1,11-25,Sight (Visto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,3,Tyrannus caudifasciatus,LOKI,1,11-25,Sight (Visto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,3,Myiarchus antillarum,PRFL,2,11-25,Sight (Visto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,3,Coereba flaveola,BANA,1,11-25,Sight (Visto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,4,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,4,Tyrannus caudifasciatus,LOKI,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,4,Vireo altiloquus,BWVI,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,4,Turdus plumbeus,RLTH,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,4,Spindalis portoricensis,PRSP,1,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,4,Turdus plumbeus,RLTH,1,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,4,Myiarchus antillarum,PRFL,2,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-3,03/05/18,4,Vireo altiloquus,BWVI,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,1,Tyrannus dominicensis,GRAK,2,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,1,Zenaida asiatica,WWDO,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,1,Columba livia,ROPI,1,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,1,Vireo altiloquus,BWVI,2,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,1,Molothrus bonariensis,SHCO,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,1,Tyrannus caudifasciatus,LOKI,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,1,Zenaida asiatica,WWDO,2,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,1,Icterus portoricensis,PROR,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,1,Coereba flaveola,BANA,2,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,2,Tyrannus dominicensis,GRAK,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,2,Vireo altiloquus,BWVI,2,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,2,Setophaga americana,NOPA,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,2,Coereba flaveola,BANA,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,2,Zenaida asiatica,WWDO,2,11-25,Sight (Visto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,2,Columba livia,ROPI,3,11-25,Sight (Visto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,2,Icterus portoricensis,PROR,1,11-25,Sight (Visto),MOVE,,,,,,,,
Orocovis IX,5857-4,03/05/18,3,Vireo altiloquus,BWVI,2,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,3,Tyrannus dominicensis,GRAK,2,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,3,Spindalis portoricensis,PRSP,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,3,Setophaga americana,NOPA,1,26-50,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,3,Columba livia,ROPI,1,26-50,Sight (Visto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,3,Vireo altiloquus,BWVI,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,3,Icterus portoricensis,PROR,1,11-25,Sound (Canto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,3,Coereba flaveola,BANA,1,11-25,Sight (Visto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,3,Setophaga americana,NOPA,1,0-10,Sight (Visto),,,,,,,,,
Orocovis IX,5857-4,03/05/18,4,Vireo altiloquus,BWVI,3,26-50,Sound (Canto),,,,,,,,,
